emoji,unicode,name_en,name_id,alias,emoji_clean,has_skin_tone,category,aliases
🦙,🦙,llama,llama,llama_alpaka_guanako_vikuna_wol,\U0001f999,False,misc,"['llama', 'alpaka', 'guanako', 'vikuna', 'wol']"
🦒,🦒,giraffe,jerapah,jerapah_bintik,\U0001f992,False,misc,"['jerapah', 'bintik']"
🐘,🐘,elephant,gajah,elephant,\U0001f418,False,misc,['']
🦣,🦣,mammoth,mamut,mamut_berbulu_tebal_besar_gading_kepunahan,\U0001f9a3,False,misc,"['mamut', 'berbulu', 'tebal', 'besar', 'gading', 'kepunahan']"
🦏,🦏,rhinoceros,badak,badak_binatang,\U0001f98f,False,misc,"['badak', 'binatang']"
🦛,🦛,hippopotamus,kuda_nil,hippopotamus,\U0001f99b,False,misc,['']
🐭,🐭,mouse_face,wajah_tikus,wajah_tikus_muka,\U0001f42d,False,mouse,"['wajah', 'tikus', 'muka']"
🐁,🐁,mouse,tikus_putih,mouse,\U0001f401,False,misc,['']
🐀,🐀,rat,tikus,rat,\U0001f400,False,misc,['']
🐹,🐹,hamster,hamster,hamster_hewan_peliharaan_wajah,\U0001f439,False,misc,"['hamster', 'hewan', 'peliharaan', 'wajah']"
🐰,🐰,rabbit_face,wajah_kelinci,wajah_kelinci_hewan_peliharaan,\U0001f430,False,rabbit,"['wajah', 'kelinci', 'hewan', 'peliharaan']"
🐇,🐇,rabbit,kelinci,kelinci_hewan_peliharaan,\U0001f407,False,misc,"['kelinci', 'hewan', 'peliharaan']"
🐿️,🐿️,chipmunk,tupai,chipmunk,\U0001f43f\ufe0f,False,misc,['']
🦫,🦫,beaver,biwara,biwara_bendungan,\U0001f9ab,False,misc,"['biwara', 'bendungan']"
🦔,🦔,hedgehog,landak,landak_berduri,\U0001f994,False,misc,"['landak', 'berduri']"
🦇,🦇,bat,kelelawar,kelelawar_binatang_vampir,\U0001f987,False,misc,"['kelelawar', 'binatang', 'vampir']"
🐻,🐻,bear,beruang,beruang_muka_wajah,\U0001f43b,False,misc,"['beruang', 'muka', 'wajah']"
🐻‍❄️,🐻‍❄️,polar_bear,beruang_kutub,beruang_kutub_arktika_putih,\U0001f43b\u200d\u2744\ufe0f,False,polar,"['beruang', 'kutub', 'arktika', 'putih']"
🐨,🐨,koala,koala,koala_beruang,\U0001f428,False,misc,"['koala', 'beruang']"
🐼,🐼,panda,panda,panda_muka_wajah,\U0001f43c,False,misc,"['panda', 'muka', 'wajah']"
🦥,🦥,sloth,kungkang,kungkang_lambat_malas,\U0001f9a5,False,misc,"['kungkang', 'lambat', 'malas']"
🦦,🦦,otter,berang-berang,berang-berang_ceria_gembira_menangkap_ikan,\U0001f9a6,False,misc,"['berang-berang', 'ceria', 'gembira', 'menangkap', 'ikan']"
🦨,🦨,skunk,sigung,sigung_bau_busuk,\U0001f9a8,False,misc,"['sigung', 'bau', 'busuk']"
🦘,🦘,kangaroo,kanguru,kanguru_australia_joey_lompat_marsupialia,\U0001f998,False,misc,"['kanguru', 'australia', 'joey', 'lompat', 'marsupialia']"
🦡,🦡,badger,musang,musang_hewan_pengganggu_ratel,\U0001f9a1,False,misc,"['musang', 'hewan', 'pengganggu', 'ratel']"
🐾,🐾,paw_prints,jejak_kaki_hewan,jejak_kaki_hewan_cakar,\U0001f43e,False,paw,"['jejak', 'kaki', 'hewan', 'cakar']"
🦃,🦃,turkey,kalkun,kalkun_burung,\U0001f983,False,misc,"['kalkun', 'burung']"
🐔,🐔,chicken,ayam,ayam_burung,\U0001f414,False,misc,"['ayam', 'burung']"
🐓,🐓,rooster,ayam_jago,ayam_jago_burung,\U0001f413,False,misc,"['ayam', 'jago', 'burung']"
🐣,🐣,hatching_chick,itik_menetas,itik_menetas_ayam_bayi,\U0001f423,False,hatching,"['itik', 'menetas', 'ayam', 'bayi']"
🐤,🐤,baby_chick,itik_bayi,itik_bayi_ayam,\U0001f424,False,baby,"['itik', 'bayi', 'ayam']"
🐥,🐥,front-facing_baby_chick,itik_bayi_menghadap_ke_depan,itik_bayi_menghadap_ke_depan_ayam,\U0001f425,False,facing_baby,"['itik', 'bayi', 'menghadap', 'ke', 'depan', 'ayam']"
🐦,🐦,bird,burung,bird,\U0001f426,False,misc,['']
🐧,🐧,penguin,pinguin,pinguin_burung,\U0001f427,False,misc,"['pinguin', 'burung']"
🕊️,🕊️,dove,merpati,merpati_burung_damai_terbang,\U0001f54a\ufe0f,False,misc,"['merpati', 'burung', 'damai', 'terbang']"
🦅,🦅,eagle,elang,elang_burung,\U0001f985,False,misc,"['elang', 'burung']"
🦆,🦆,duck,bebek,bebek_unggas,\U0001f986,False,misc,"['bebek', 'unggas']"
🦢,🦢,swan,angsa,angsa_muda_burung_itik_buruk_rupa,\U0001f9a2,False,misc,"['angsa', 'muda', 'burung', 'itik', 'buruk', 'rupa']"
🦉,🦉,owl,burung_hantu,burung_hantu_bijaksana,\U0001f989,False,misc,"['burung', 'hantu', 'bijaksana']"
🦤,🦤,dodo,dodo,dodo_besar_mauritius_punah,\U0001f9a4,False,misc,"['dodo', 'besar', 'mauritius', 'punah']"
🪶,🪶,feather,bulu,bulu_burung_penerbangan_ringan,\U0001fab6,False,misc,"['bulu', 'burung', 'penerbangan', 'ringan']"
🦩,🦩,flamingo,flamingo,flamingo_flamboyan_tropikal_tropis,\U0001f9a9,False,misc,"['flamingo', 'flamboyan', 'tropikal', 'tropis']"
🦚,🦚,peacock,merak,merak_angkuh_burung_betina_mewah,\U0001f99a,False,misc,"['merak', 'angkuh', 'burung', 'betina', 'mewah']"
🦜,🦜,parrot,nuri,nuri_bajak_laut_bicara_burung,\U0001f99c,False,misc,"['nuri', 'bajak', 'laut', 'bicara', 'burung']"
🐸,🐸,frog,katak,katak_muka_wajah,\U0001f438,False,misc,"['katak', 'muka', 'wajah']"
🐊,🐊,crocodile,buaya,crocodile,\U0001f40a,False,misc,['']
🐢,🐢,turtle,kura-kura,kura-kura_penyu_terrapin,\U0001f422,False,misc,"['kura-kura', 'penyu', 'terrapin']"
🦎,🦎,lizard,kadal,kadal_reptil,\U0001f98e,False,misc,"['kadal', 'reptil']"
🐍,🐍,snake,ular,ular_ofiukus_pembawa_zodiak,\U0001f40d,False,misc,"['ular', 'ofiukus', 'pembawa', 'zodiak']"
🐲,🐲,dragon_face,wajah_naga,wajah_naga_dongeng_muka,\U0001f432,False,dragon,"['wajah', 'naga', 'dongeng', 'muka']"
🐉,🐉,dragon,naga,naga_dongeng,\U0001f409,False,misc,"['naga', 'dongeng']"
🦕,🦕,sauropod,sauropod,sauropod_brachiosaurus_brontosaurus_diplodocus,\U0001f995,False,misc,"['sauropod', 'brachiosaurus', 'brontosaurus', 'diplodocus']"
🦖,🦖,t-rex,t-rex,t-rex_tyrannosaurus_rex,\U0001f996,False,misc,"['t-rex', 'tyrannosaurus', 'rex']"
🐳,🐳,spouting_whale,ikan_paus_menyembur,ikan_paus_menyembur_muka_sembur_wajah,\U0001f433,False,spouting,"['ikan', 'paus', 'menyembur', 'muka', 'sembur', 'wajah']"
🐋,🐋,whale,ikan_paus,whale,\U0001f40b,False,misc,['']
🐬,🐬,dolphin,lumba-lumba,dolphin,\U0001f42c,False,misc,['']
🦭,🦭,seal,anjing_laut,anjing_laut_singa,\U0001f9ad,False,misc,"['anjing', 'laut', 'singa']"
🐟,🐟,fish,ikan,ikan_pisces_zodiak,\U0001f41f,False,misc,"['ikan', 'pisces', 'zodiak']"
🐠,🐠,tropical_fish,ikan_tropis,tropical_fish,\U0001f420,False,tropical,['']
🐡,🐡,blowfish,ikan_gembung,blowfish,\U0001f421,False,misc,['']
🦈,🦈,shark,hiu,hiu_ikan,\U0001f988,False,misc,"['hiu', 'ikan']"
🐙,🐙,octopus,gurita,octopus,\U0001f419,False,misc,['']
🐚,🐚,spiral_shell,cangkang_spiral,spiral_shell,\U0001f41a,False,spiral,['']
🐌,🐌,snail,siput,siput_keong,\U0001f40c,False,misc,"['siput', 'keong']"
🦋,🦋,butterfly,kupu-kupu,kupu-kupu_cantik_serangga,\U0001f98b,False,misc,"['kupu-kupu', 'cantik', 'serangga']"
🐛,🐛,bug,serangga_kecil,bug,\U0001f41b,False,misc,['']
🐜,🐜,ant,semut,semut_serangga,\U0001f41c,False,misc,"['semut', 'serangga']"
🐝,🐝,honeybee,lebah_madu,lebah_madu_serangga,\U0001f41d,False,misc,"['lebah', 'madu', 'serangga']"
🪲,🪲,beetle,kumbang,kumbang_hama_serangga,\U0001fab2,False,misc,"['kumbang', 'hama', 'serangga']"
🐞,🐞,lady_beetle,kumbang_betina,kumbang_betina_serangga,\U0001f41e,False,lady,"['kumbang', 'betina', 'serangga']"
🦗,🦗,cricket,jangkrik,jangkrik_belalang,\U0001f997,False,misc,"['jangkrik', 'belalang']"
🪳,🪳,cockroach,kecoak,kecoak_coro_hama_serangga,\U0001fab3,False,misc,"['kecoak', 'coro', 'hama', 'serangga']"
🕷️,🕷️,spider,laba-laba,laba-laba_serangga,\U0001f577\ufe0f,False,misc,"['laba-laba', 'serangga']"
🕸️,🕸️,spider_web,jaring_laba-laba,jaring_laba-laba_sarang,\U0001f578\ufe0f,False,spider,"['jaring', 'laba-laba', 'sarang']"
🦂,🦂,scorpion,kalajengking,kalajengking_scorpio_zodiak,\U0001f982,False,misc,"['kalajengking', 'scorpio', 'zodiak']"
🦟,🦟,mosquito,nyamuk,nyamuk_demam_malaria_penyakit_serangga_virus,\U0001f99f,False,misc,"['nyamuk', 'demam', 'malaria', 'penyakit', 'serangga', 'virus']"
🪰,🪰,fly,lalat,lalat_belatung_hama_membusuk_penyakit,\U0001fab0,False,misc,"['lalat', 'belatung', 'hama', 'membusuk', 'penyakit']"
🪱,🪱,worm,cacing,cacing_annelida_tanah_parasit,\U0001fab1,False,misc,"['cacing', 'annelida', 'tanah', 'parasit']"
🦠,🦠,microbe,mikroba,mikroba_amuba_bakteri_virus,\U0001f9a0,False,misc,"['mikroba', 'amuba', 'bakteri', 'virus']"
💐,💐,bouquet,karangan_bunga,karangan_bunga_romantis_tanaman,\U0001f490,False,misc,"['karangan', 'bunga', 'romantis', 'tanaman']"
🌸,🌸,cherry_blossom,sakura,sakura_bunga_mekar_tanaman,\U0001f338,False,cherry,"['sakura', 'bunga', 'mekar', 'tanaman']"
💮,💮,white_flower,bunga_putih,white_flower,\U0001f4ae,False,white,['']
🏵️,🏵️,rosette,hiasan_mawar,hiasan_mawar_tanaman,\U0001f3f5\ufe0f,False,misc,"['hiasan', 'mawar', 'tanaman']"
🌹,🌹,rose,mawar,mawar_bunga_tanaman,\U0001f339,False,misc,"['mawar', 'bunga', 'tanaman']"
🥀,🥀,wilted_flower,bunga_layu,bunga_layu_kecewa,\U0001f940,False,wilted,"['bunga', 'layu', 'kecewa']"
🌺,🌺,hibiscus,kembang_sepatu,kembang_sepatu_bunga_tanaman,\U0001f33a,False,misc,"['kembang', 'sepatu', 'bunga', 'tanaman']"
🌻,🌻,sunflower,bunga_matahari,bunga_matahari_tanaman,\U0001f33b,False,animals_nature,"['bunga', 'matahari', 'tanaman']"
🌼,🌼,blossom,mekar,mekar_bunga_tanaman,\U0001f33c,False,misc,"['mekar', 'bunga', 'tanaman']"
🌷,🌷,tulip,tulip,tulip_bunga_tanaman,\U0001f337,False,misc,"['tulip', 'bunga', 'tanaman']"
🌱,🌱,seedling,semai,semai_muda_tanaman,\U0001f331,False,misc,"['semai', 'muda', 'tanaman']"
🪴,🪴,potted_plant,tanaman_pot,tanaman_pot_membosankan_merawat_rumah_tumbuh,\U0001fab4,False,potted,"['tanaman', 'pot', 'membosankan', 'merawat', 'rumah', 'tumbuh']"
🌲,🌲,evergreen_tree,pohon_hijau_abadi,pohon_hijau_abadi_tanaman,\U0001f332,False,evergreen,"['pohon', 'hijau', 'abadi', 'tanaman']"
🌳,🌳,deciduous_tree,pohon_meranggas,pohon_meranggas_gugur_tanaman,\U0001f333,False,deciduous,"['pohon', 'meranggas', 'gugur', 'tanaman']"
🌴,🌴,palm_tree,pohon_palem,pohon_palem_tanaman,\U0001f334,False,palm,"['pohon', 'palem', 'tanaman']"
🌵,🌵,cactus,kaktus,kaktus_tanaman,\U0001f335,False,misc,"['kaktus', 'tanaman']"
🌾,🌾,sheaf_of_rice,seikat_padi,seikat_padi_bulir_nasi_tanaman,\U0001f33e,False,sheaf_of,"['seikat', 'padi', 'bulir', 'nasi', 'tanaman']"
🌿,🌿,herb,herba,herba_daun_tanaman,\U0001f33f,False,misc,"['herba', 'daun', 'tanaman']"
☘️,☘️,shamrock,shamrock,shamrock_tanaman,\u2618\ufe0f,False,misc,"['shamrock', 'tanaman']"
🍀,🍀,four_leaf_clover,empat_daun_semanggi,empat_daun_semanggi_4_tanaman,\U0001f340,False,four_leaf,"['empat', 'daun', 'semanggi', '4', 'tanaman']"
🍁,🍁,maple_leaf,daun_maple,daun_maple_gugur_tanaman,\U0001f341,False,maple,"['daun', 'maple', 'gugur', 'tanaman']"
🍂,🍂,fallen_leaf,daun_berguguran,daun_berguguran_gugur_tanaman,\U0001f342,False,fallen,"['daun', 'berguguran', 'gugur', 'tanaman']"
🍃,🍃,leaf_fluttering_in_wind,daun_tertiup_angin,daun_tertiup_angin_tanaman_terbang_tiup,\U0001f343,False,leaf_fluttering_in,"['daun', 'tertiup', 'angin', 'tanaman', 'terbang', 'tiup']"
🍇,🍇,grapes,anggur,anggur_buah_tanaman,\U0001f347,False,misc,"['anggur', 'buah', 'tanaman']"
🍈,🍈,melon,melon,melon_buah_tanaman,\U0001f348,False,misc,"['melon', 'buah', 'tanaman']"
🍉,🍉,watermelon,semangka,semangka_buah_tanaman,\U0001f349,False,misc,"['semangka', 'buah', 'tanaman']"
🍊,🍊,tangerine,buah_jeruk,buah_jeruk_tanaman,\U0001f34a,False,misc,"['buah', 'jeruk', 'tanaman']"
🍋,🍋,lemon,lemon,lemon_buah_tanaman,\U0001f34b,False,misc,"['lemon', 'buah', 'tanaman']"
🍌,🍌,banana,pisang,pisang_buah_tanaman,\U0001f34c,False,misc,"['pisang', 'buah', 'tanaman']"
🍍,🍍,pineapple,nanas,nanas_buah_tanaman,\U0001f34d,False,misc,"['nanas', 'buah', 'tanaman']"
🥭,🥭,mango,mangga,mangga_buah_tropis,\U0001f96d,False,people_body,"['mangga', 'buah', 'tropis']"
🍎,🍎,red_apple,apel_merah,apel_merah_buah_tanaman,\U0001f34e,False,red,"['apel', 'merah', 'buah', 'tanaman']"
🍏,🍏,green_apple,apel_hijau,apel_hijau_buah_tanaman,\U0001f34f,False,green,"['apel', 'hijau', 'buah', 'tanaman']"
🍐,🍐,pear,pir,pir_buah_tanaman,\U0001f350,False,misc,"['pir', 'buah', 'tanaman']"
🍑,🍑,peach,persik,persik_buah_tanaman,\U0001f351,False,misc,"['persik', 'buah', 'tanaman']"
🍒,🍒,cherries,ceri,ceri_buah_tanaman,\U0001f352,False,misc,"['ceri', 'buah', 'tanaman']"
🍓,🍓,strawberry,stroberi,stroberi_beri_buah_tanaman,\U0001f353,False,misc,"['stroberi', 'beri', 'buah', 'tanaman']"
🫐,🫐,blueberries,blueberry,blueberry_beri_bilberry_biru_bluberi,\U0001fad0,False,misc,"['blueberry', 'beri', 'bilberry', 'biru', 'bluberi']"
🥝,🥝,kiwi_fruit,buah_kiwi,buah_kiwi_makanan,\U0001f95d,False,kiwi,"['buah', 'kiwi', 'makanan']"
🍅,🍅,tomato,tomat,tomat_sayur_tanaman,\U0001f345,False,misc,"['tomat', 'sayur', 'tanaman']"
🫒,🫒,olive,zaitun,zaitun_makanan,\U0001fad2,False,misc,"['zaitun', 'makanan']"
🥥,🥥,coconut,kelapa,kelapa_palem_pina_colada,\U0001f965,False,misc,"['kelapa', 'palem', 'pina', 'colada']"
🥑,🥑,avocado,alpukat,alpukat_alpuket_avokad_avokado_buah_makanan,\U0001f951,False,misc,"['alpukat', 'alpuket', 'avokad', 'avokado', 'buah', 'makanan']"
🍆,🍆,eggplant,terung,terung_sayur_tanaman,\U0001f346,False,misc,"['terung', 'sayur', 'tanaman']"
🥔,🥔,potato,kentang,kentang_makanan_sayur_sayuran,\U0001f954,False,misc,"['kentang', 'makanan', 'sayur', 'sayuran']"
🥕,🥕,carrot,wortel,wortel_makanan_sayur,\U0001f955,False,travel_places,"['wortel', 'makanan', 'sayur']"
🌽,🌽,ear_of_corn,bonggol_jagung,bonggol_jagung_bulir_tanaman,\U0001f33d,False,ear_of,"['bonggol', 'jagung', 'bulir', 'tanaman']"
🌶️,🌶️,hot_pepper,cabai_pedas,cabai_pedas_lada_tanaman,\U0001f336\ufe0f,False,hot,"['cabai', 'pedas', 'lada', 'tanaman']"
🫑,🫑,bell_pepper,paprika,paprika_capsicum_sayuran,\U0001fad1,False,bell,"['paprika', 'capsicum', 'sayuran']"
🥒,🥒,cucumber,ketimun,ketimun_acar_makanan_sayuran_timun,\U0001f952,False,misc,"['ketimun', 'acar', 'makanan', 'sayuran', 'timun']"
🥬,🥬,leafy_green,selada_hijau,selada_hijau_bokcoy_kale_kubis,\U0001f96c,False,leafy,"['selada', 'hijau', 'bokcoy', 'kale', 'kubis']"
🥦,🥦,broccoli,brokoli,brokoli_kubis,\U0001f966,False,misc,"['brokoli', 'kubis']"
🧄,🧄,garlic,bawang_putih,bawang_putih_bumbu_dapur,\U0001f9c4,False,misc,"['bawang', 'putih', 'bumbu', 'dapur']"
🧅,🧅,onion,bawang_bombay,bawang_bombay_bumbu_dapur,\U0001f9c5,False,misc,"['bawang', 'bombay', 'bumbu', 'dapur']"
🍄,🍄,mushroom,jamur,jamur_tanaman,\U0001f344,False,misc,"['jamur', 'tanaman']"
🥜,🥜,peanuts,kacang_tanah,kacang_tanah_makanan_sayur_sayuran,\U0001f95c,False,misc,"['kacang', 'tanah', 'makanan', 'sayur', 'sayuran']"
🌰,🌰,chestnut,kastanye,kastanye_tanaman,\U0001f330,False,misc,"['kastanye', 'tanaman']"
🍞,🍞,bread,roti,bread,\U0001f35e,False,misc,['']
🥐,🥐,croissant,croissant,croissant_roti_prancis,\U0001f950,False,misc,"['croissant', 'roti', 'prancis']"
🥖,🥖,baguette_bread,roti_baguette,roti_baguette_baget_panjang_prancis,\U0001f956,False,baguette,"['roti', 'baguette', 'baget', 'panjang', 'prancis']"
🫓,🫓,flatbread,roti_pipih,roti_pipih_areva_lavash_pita_naan,\U0001fad3,False,misc,"['roti', 'pipih', 'areva', 'lavash', 'pita', 'naan']"
🥨,🥨,pretzel,pretzel,pretzel_berkeluk,\U0001f968,False,misc,"['pretzel', 'berkeluk']"
🥯,🥯,bagel,bagel,bagel_roti_schmear,\U0001f96f,False,misc,"['bagel', 'roti', 'schmear']"
🥞,🥞,pancakes,panekuk,panekuk_pancake_serabi,\U0001f95e,False,misc,"['panekuk', 'pancake', 'serabi']"
🧇,🧇,waffle,wafel,wafel_makanan_waffle,\U0001f9c7,False,misc,"['wafel', 'makanan', 'waffle']"
🧀,🧀,cheese_wedge,irisan_keju,cheese_wedge,\U0001f9c0,False,cheese,['']
🍖,🍖,meat_on_bone,daging_pada_tulang,meat_on_bone,\U0001f356,False,meat_on,['']
🍗,🍗,poultry_leg,kaki_ayam,kaki_ayam_paha_tulang_unggas,\U0001f357,False,poultry,"['kaki', 'ayam', 'paha', 'tulang', 'unggas']"
🥩,🥩,cut_of_meat,potongan_daging,potongan_daging_babi_domba_irisan_kambing_steak,\U0001f969,False,cut_of,"['potongan', 'daging', 'babi', 'domba', 'irisan', 'kambing', 'steak']"
🥓,🥓,bacon,babi_asap,babi_asap_bacon_bakon_daging_makanan,\U0001f953,False,misc,"['babi', 'asap', 'bacon', 'bakon', 'daging', 'makanan']"
🍔,🍔,hamburger,hamburger,hamburger_burger,\U0001f354,False,misc,"['hamburger', 'burger']"
🍟,🍟,french_fries,kentang_goreng,french_fries,\U0001f35f,False,french,['']
🍕,🍕,pizza,pizza,pizza_keju_potongan,\U0001f355,False,misc,"['pizza', 'keju', 'potongan']"
🌭,🌭,hot_dog,hot_dog,hot_dog_hotdog_sosis,\U0001f32d,False,hot,"['hot', 'dog', 'hotdog', 'sosis']"
🥪,🥪,sandwich,roti_lapis,sandwich,\U0001f96a,False,misc,['']
🌮,🌮,taco,taco,taco_meksiko,\U0001f32e,False,misc,"['taco', 'meksiko']"
🌯,🌯,burrito,burrito,burrito_meksiko,\U0001f32f,False,misc,"['burrito', 'meksiko']"
🫔,🫔,tamale,tamale,tamale_makanan_meksiko_terbungkus,\U0001fad4,False,misc,"['tamale', 'makanan', 'meksiko', 'terbungkus']"
🥙,🥙,stuffed_flatbread,roti_tawar_isi,roti_tawar_isi_falafel_kebab_makanan,\U0001f959,False,stuffed,"['roti', 'tawar', 'isi', 'falafel', 'kebab', 'makanan']"
🧆,🧆,falafel,falafel,falafel_bebola_kacang_arab,\U0001f9c6,False,misc,"['falafel', 'bebola', 'kacang', 'arab']"
🥚,🥚,egg,telur,telur_makanan,\U0001f95a,False,misc,"['telur', 'makanan']"
🍳,🍳,cooking,memasak,memasak_menggoreng_telur_wajan,\U0001f373,False,misc,"['memasak', 'menggoreng', 'telur', 'wajan']"
🥘,🥘,shallow_pan_of_food,wajan_dangkal,wajan_dangkal_kaserol_makanan_seafood,\U0001f958,False,shallow_pan_of,"['wajan', 'dangkal', 'kaserol', 'makanan', 'seafood']"
🍲,🍲,pot_of_food,panci_makanan,panci_makanan_mangkuk_rebusan,\U0001f372,False,pot_of,"['panci', 'makanan', 'mangkuk', 'rebusan']"
🫕,🫕,fondue,fondue,fondue_cokelat_keju_meleleh_periuk_swiss,\U0001fad5,False,misc,"['fondue', 'cokelat', 'keju', 'meleleh', 'periuk', 'swiss']"
🥣,🥣,bowl_with_spoon,mangkuk_dengan_sendok,mangkuk_dengan_sendok_bubur_sarapan_sereal,\U0001f963,False,bowl_with,"['mangkuk', 'dengan', 'sendok', 'bubur', 'sarapan', 'sereal']"
🥗,🥗,green_salad,salad_hijau,salad_hijau_makanan_sayuran,\U0001f957,False,green,"['salad', 'hijau', 'makanan', 'sayuran']"
🍿,🍿,popcorn,popcorn,popcorn_berondong_jagung,\U0001f37f,False,misc,"['popcorn', 'berondong', 'jagung']"
🧈,🧈,butter,mentega,mentega_produk_susu,\U0001f9c8,False,misc,"['mentega', 'produk', 'susu']"
🧂,🧂,salt,garam,garam_bumbu_wadah,\U0001f9c2,False,misc,"['garam', 'bumbu', 'wadah']"
🥫,🥫,canned_food,makanan_kaleng,canned_food,\U0001f96b,False,canned,['']
🍱,🍱,bento_box,kotak_bento,bento_box,\U0001f371,False,bento,['']
🍘,🍘,rice_cracker,kerupuk_beras,kerupuk_beras_biskuit,\U0001f358,False,rice,"['kerupuk', 'beras', 'biskuit']"
🍙,🍙,rice_ball,nasi_kepal,nasi_kepal_bola_jepang,\U0001f359,False,rice,"['nasi', 'kepal', 'bola', 'jepang']"
🍚,🍚,cooked_rice,nasi_matang,nasi_matang_masak,\U0001f35a,False,cooked,"['nasi', 'matang', 'masak']"
🍛,🍛,curry_rice,nasi_kari,curry_rice,\U0001f35b,False,curry,['']
🍜,🍜,steaming_bowl,mangkuk_mengepul,mangkuk_mengepul_mie_ramen_rebusan,\U0001f35c,False,steaming,"['mangkuk', 'mengepul', 'mie', 'ramen', 'rebusan']"
🍝,🍝,spaghetti,spageti,spageti_pasta,\U0001f35d,False,misc,"['spageti', 'pasta']"
🍠,🍠,roasted_sweet_potato,ubi_panggang,ubi_panggang_kentang_manis,\U0001f360,False,roasted_sweet,"['ubi', 'panggang', 'kentang', 'manis']"
🍢,🍢,oden,oden,oden_kebab_laut_makanan_tempura_udang,\U0001f362,False,misc,"['oden', 'kebab', 'laut', 'makanan', 'tempura', 'udang']"
🍣,🍣,sushi,sushi,sushi,\U0001f363,False,misc,['']
🍤,🍤,fried_shrimp,udang_goreng,udang_goreng_tempura,\U0001f364,False,fried,"['udang', 'goreng', 'tempura']"
🍥,🍥,fish_cake_with_swirl,kue_ikan_dengan_desain_pusaran,kue_ikan_dengan_desain_pusaran_pastri,\U0001f365,False,fish_cake_with,"['kue', 'ikan', 'dengan', 'desain', 'pusaran', 'pastri']"
🥮,🥮,moon_cake,kue_bulan,kue_bulan_festival_musim_gugur_yuebing,\U0001f96e,False,moon,"['kue', 'bulan', 'festival', 'musim', 'gugur', 'yuebing']"
🍡,🍡,dango,dango,dango_jepang_makanan_manis_penutup_sate_stik,\U0001f361,False,misc,"['dango', 'jepang', 'makanan', 'manis', 'penutup', 'sate', 'stik']"
🥟,🥟,dumpling,dumpling,dumpling_empanada_gyoza_jiaozi_pierogi,\U0001f95f,False,misc,"['dumpling', 'empanada', 'gyoza', 'jiaozi', 'pierogi']"
🥠,🥠,fortune_cookie,kue_keberuntungan,kue_keberuntungan_ramalan,\U0001f960,False,fortune,"['kue', 'keberuntungan', 'ramalan']"
🥡,🥡,takeout_box,kotak_makanan,kotak_makanan_wadah_tionghoa,\U0001f961,False,takeout,"['kotak', 'makanan', 'wadah', 'tionghoa']"
🦀,🦀,crab,kepiting,kepiting_cancer_zodiak,\U0001f980,False,misc,"['kepiting', 'cancer', 'zodiak']"
🦞,🦞,lobster,lobster,lobster_capit_hidangan_laut_sup,\U0001f99e,False,misc,"['lobster', 'capit', 'hidangan', 'laut', 'sup']"
🦐,🦐,shrimp,udang,udang_makanan_seafood,\U0001f990,False,misc,"['udang', 'makanan', 'seafood']"
🦑,🦑,squid,cumi-cumi,cumi-cumi_cumi_makanan_moluska_seafood,\U0001f991,False,misc,"['cumi-cumi', 'cumi', 'makanan', 'moluska', 'seafood']"
🦪,🦪,oyster,tiram,tiram_menyelam_mutiara,\U0001f9aa,False,misc,"['tiram', 'menyelam', 'mutiara']"
🍦,🍦,soft_ice_cream,es_krim_lembut,es_krim_lembut_makanan_manis_penutup,\U0001f366,False,soft_ice,"['es', 'krim', 'lembut', 'makanan', 'manis', 'penutup']"
🍧,🍧,shaved_ice,es_serut,es_serut_makanan_manis_penutup,\U0001f367,False,shaved,"['es', 'serut', 'makanan', 'manis', 'penutup']"
